,qry_id,repeat_id,matching_repeat,matching_class,reference_length,merged_qrystart,merged_qryend,mergedfraglength,perc_div,perc_del,perc_insert,Gene,isoform
14141,XM_017483247.1,TE_00000347,C,__ClassII_DNA_Harbinger_nMITE,1735,33,241,209,18.4,11.5,3.6,"XM_017483247.1 PREDICTED: Ictalurus punctatus rho guanine nucleotide exchange factor 15-like (LOC108273756), transcript variant X1, mRNA",LOC108273756
14142,XM_017483249.1,TE_00002459,+,__ClassII_DNA_hAT_nMITE,2675,692,811,120,19,0,16.5,"XM_017483249.1 PREDICTED: Ictalurus punctatus rho guanine nucleotide exchange factor 15-like (LOC108273756), transcript variant X2, mRNA",LOC108273756
14143,XM_017483254.1,TE_00003883,+,__ClassIII_Helitron,8014,2939,3049,111,24.9,0.9,13.1,"XM_017483254.1 PREDICTED: Ictalurus punctatus vesicle-fusing ATPase-like (LOC108273757), mRNA",LOC108273757
14144,XM_017483255.1,TE_00001239,+,__ClassI_LTR_Gypsy,465,599,1070,472,22.1,3.8,9.1,"XM_017483255.1 PREDICTED: Ictalurus punctatus proto-oncogene Wnt-3 (LOC108273758), transcript variant X1, mRNA",LOC108273758
14145,XM_017483257.1,TE_00001674,C,__ClassII_DNA_TcMar_nMITE,3194,2218,2408,191,30.2,10.5,2.9,"XM_017483257.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X1, mRNA",LOC108273759
14146,XM_017483257.1,TE_00001830,C,__ClassII_DNA_Harbinger_nMITE,3917,1980,2114,135,27.4,0,13.4,"XM_017483257.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X1, mRNA",LOC108273759
14147,XM_017483257.1,TE_00003636,C,__ClassII_DNA_hAT_MITE,444,1808,1937,130,9.3,0.8,0.8,"XM_017483257.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X1, mRNA",LOC108273759
14148,XM_017483257.1,TE_00003451_INT,+,__ClassII_DNA_hAT_nMITE,1298,2421,2507,87,22.9,4.6,4.6,"XM_017483257.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X1, mRNA",LOC108273759
14149,XM_017483258.1,TE_00003498,+,__ClassII_DNA_hAT_nMITE,1465,781,1049,269,21.55,5.8,1.2,"XM_017483258.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X2, mRNA",LOC108273759
14150,XM_017483258.1,TE_00001593_INT,C,__ClassII_DNA_hAT_nMITE,2267,73,249,177,17.6,6.8,0.5,"XM_017483258.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X2, mRNA",LOC108273759
14151,XM_017483258.1,TE_00001905,C,__ClassII_DNA_TcMar_nMITE,3612,1654,1786,133,24.8,6,2.9,"XM_017483258.1 PREDICTED: Ictalurus punctatus ORM1-like protein 3 (LOC108273759), transcript variant X2, mRNA",LOC108273759
14152,XM_017483260.1,TE_00003133,C,__ClassII_DNA_CACTA_nMITE,4151,2362,2452,91,11,11,0,"XM_017483260.1 PREDICTED: Ictalurus punctatus tubby protein homolog (LOC108273760), transcript variant X1, mRNA",LOC108273760
14153,XM_017483260.1,TE_00002187,C,__ClassII_DNA_hAT_nMITE,1347,2213,2342,130,9.7,1.5,4.8,"XM_017483260.1 PREDICTED: Ictalurus punctatus tubby protein homolog (LOC108273760), transcript variant X1, mRNA",LOC108273760
14154,XM_017483263.1,TE_00003830,+,__ClassII_DNA_hAT_nMITE,3915,1959,2198,240,23.2,11.2,6.8,"XM_017483263.1 PREDICTED: Ictalurus punctatus arylsulfatase G (arsg), transcript variant X1, mRNA",arsg
14155,XM_017483263.1,TE_00002096,C,__ClassII_DNA_hAT_nMITE,2973,2018,2171,154,25,3.9,3.9,"XM_017483263.1 PREDICTED: Ictalurus punctatus arylsulfatase G (arsg), transcript variant X1, mRNA",arsg
14156,XM_017483270.1,TE_00001925,+,__ClassII_DNA_CACTA_nMITE,4421,2219,2318,100,23,0,0,"XM_017483270.1 PREDICTED: Ictalurus punctatus sorting nexin-11-like (LOC108273763), transcript variant X1, mRNA",LOC108273763
14157,XM_017483270.1,TE_00001515,C,__ClassII_DNA_hAT_nMITE,4614,2206,2393,188,24,6.2,10.7,"XM_017483270.1 PREDICTED: Ictalurus punctatus sorting nexin-11-like (LOC108273763), transcript variant X1, mRNA",LOC108273763
14158,XM_017483280.1,TE_00001967,+,__ClassII_DNA_TcMar_nMITE,1272,2017,2111,95,19.4,2.1,7.8,"XM_017483280.1 PREDICTED: Ictalurus punctatus regulator of G-protein signaling 9-like (LOC108273767), transcript variant X1, mRNA",LOC108273767
14159,XM_017483286.1,TE_00001817,C,__ClassII_DNA_hAT_nMITE,2415,2616,2750,135,7.7,0,3.9,"XM_017483286.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273771 (LOC108273771), transcript variant X1, mRNA",LOC108273771
14160,XM_017483286.1,TE_00003723,C,__ClassI_LTR_Gypsy,569,2030,2118,89,20.7,0,2.3,"XM_017483286.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273771 (LOC108273771), transcript variant X1, mRNA",LOC108273771
14161,XM_017483293.1,TE_00003723,C,__ClassI_LTR_Gypsy,569,2050,2143,94,20.7,0,2.2,"XM_017483293.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273772 (LOC108273772), mRNA",LOC108273772
14162,XM_017483295.1,TE_00001658,C,__ClassII_DNA_hAT_nMITE,2964,1374,1526,153,11.3,1.3,2,"XM_017483295.1 PREDICTED: Ictalurus punctatus 7-methylguanosine phosphate-specific 5'-nucleotidase-like (LOC108273774), transcript variant X1, mRNA",LOC108273774
14163,XM_017483304.1,TE_00001643,+,__ClassII_DNA_hAT_nMITE,769,3644,3946,303,11.4,0.1,13.3,"XM_017483304.1 PREDICTED: Ictalurus punctatus BRCA1, DNA repair associated (brca1), transcript variant X4, mRNA",brca1
14164,XM_017483304.1,TE_00003547,+,__ClassII_DNA_hAT_nMITE,2821,3461,3638,178,15.9,0.7,2.5,"XM_017483304.1 PREDICTED: Ictalurus punctatus BRCA1, DNA repair associated (brca1), transcript variant X4, mRNA",brca1
14165,XM_017483306.1,TE_00002838,+,__ClassII_DNA_TcMar_nMITE,4769,19,101,83,25.9,1.2,2.4,"XM_017483306.1 PREDICTED: Ictalurus punctatus beclin 1 (becn1), mRNA",becn1
14166,XM_017483307.1,TE_00001565,+,__ClassII_DNA_CACTA_nMITE,12996,1788,1897,110,26.6,5.5,4.5,"XM_017483307.1 PREDICTED: Ictalurus punctatus golgi to ER traffic protein 4 (get4), mRNA",get4
14167,XM_017483309.1,TE_00003089,+,__ClassII_DNA_TcMar_nMITE,3076,3055,3269,215,20.7,0.9,3.3,"XM_017483309.1 PREDICTED: Ictalurus punctatus disintegrin and metalloproteinase domain-containing protein 9-like (LOC108273787), transcript variant X1, mRNA",LOC108273787
14168,XM_017483312.1,TE_00002961,C,__ClassI_LTR_Copia,165,2006,2164,159,17.9,8.8,4.8,"XM_017483312.1 PREDICTED: Ictalurus punctatus chromosome 13 open reading frame, human C10orf88 (c13h10orf88), mRNA",c13h10orf88
14169,XM_017483314.1,TE_00001482,+,__ClassII_DNA_hAT_nMITE,3314,2683,2846,164,19.9,12.8,14.2,"XM_017483314.1 PREDICTED: Ictalurus punctatus TEPSIN, adaptor related protein complex 4 accessory protein (tepsin), transcript variant X1, mRNA",tepsin
14170,XM_017483314.1,TE_00003868,C,__ClassII_DNA_hAT_nMITE,3050,3321,3642,322,24.5,2.7,8.9,"XM_017483314.1 PREDICTED: Ictalurus punctatus TEPSIN, adaptor related protein complex 4 accessory protein (tepsin), transcript variant X1, mRNA",tepsin
14171,XM_017483314.1,TE_00001411,C,__ClassI_LTR_Gypsy,3334,3400,3612,213,23.7,1.4,10.8,"XM_017483314.1 PREDICTED: Ictalurus punctatus TEPSIN, adaptor related protein complex 4 accessory protein (tepsin), transcript variant X1, mRNA",tepsin
14172,XM_017483314.1,TE_00003674,C,__ClassII_DNA_hAT_nMITE,1279,2632,3240,609,20.75,5.65,1.75,"XM_017483314.1 PREDICTED: Ictalurus punctatus TEPSIN, adaptor related protein complex 4 accessory protein (tepsin), transcript variant X1, mRNA",tepsin
14173,XM_017483322.1,TE_00003541,+,__ClassI_LTR_ERV,303,669,793,125,18.6,8.8,9.7,"XM_017483322.1 PREDICTED: Ictalurus punctatus chromosome 13 open reading frame, human C17orf89 (c13h17orf89), mRNA",c13h17orf89
14174,XM_017483328.1,TE_00001417,C,__ClassI_LTR_Gypsy,1624,6906,7009,104,24,0,0,"XM_017483328.1 PREDICTED: Ictalurus punctatus jumonji domain containing 1C (jmjd1c), transcript variant X1, mRNA",jmjd1c
14175,XM_017483335.1,TE_00003307,+,__ClassII_DNA_CACTA_nMITE,3841,5542,5696,155,23.2,18.1,0,"XM_017483335.1 PREDICTED: Ictalurus punctatus calcium-activated potassium channel subunit alpha-1-like (LOC108273798), mRNA",LOC108273798
14176,XM_017483357.1,TE_00001823,C,__ClassII_DNA_hAT_nMITE,1292,4494,4644,151,28.7,0.7,7.8,"XM_017483357.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 4-like (LOC108273803), transcript variant X1, mRNA",LOC108273803
14177,XM_017483357.1,TE_00002934,C,__ClassII_DNA_TcMar_nMITE,3237,4339,4454,116,25.2,10.3,4.1,"XM_017483357.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 4-like (LOC108273803), transcript variant X1, mRNA",LOC108273803
14178,XM_017483368.1,TE_00001837,+,__ClassI_LTR_Gypsy,600,197,357,161,16.1,0,0,"XM_017483368.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273683 (LOC108273683), transcript variant X4, mRNA",LOC108273683
14179,XM_017483372.1,TE_00002705,+,__ClassII_DNA_Mutator_nMITE,3595,2,83,82,23.4,4.9,1.2,"XM_017483372.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 4 member M-like (LOC108273809), mRNA",LOC108273809
14180,XM_017483372.1,TE_00003334_INT,+,__ClassII_DNA_hAT_nMITE,3872,1246,2422,1177,20.23333333,1.9,1.7,"XM_017483372.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 4 member M-like (LOC108273809), mRNA",LOC108273809
14181,XM_017483372.1,TE_00001373,+,__ClassII_DNA_CACTA_MITE,226,2509,2593,85,22.3,0,4.9,"XM_017483372.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 4 member M-like (LOC108273809), mRNA",LOC108273809
14182,XM_017483372.1,TE_00002005,+,__ClassII_DNA_hAT_nMITE,4491,2671,2754,84,16.8,16.7,1,"XM_017483372.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 4 member M-like (LOC108273809), mRNA",LOC108273809
14183,XM_017483372.1,TE_00003684,+,__ClassI_LTR_Gypsy,1060,2805,2933,129,14.3,7.7,1.2,"XM_017483372.1 PREDICTED: Ictalurus punctatus C-type lectin domain family 4 member M-like (LOC108273809), mRNA",LOC108273809
14184,XM_017483377.1,TE_00001440,C,__ClassII_DNA_hAT_nMITE,3855,1399,1618,220,24.5,1.15,0,"XM_017483377.1 PREDICTED: Ictalurus punctatus 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3-A-like (LOC108273813), transcript variant X1, mRNA",LOC108273813
14185,XM_017483380.1,TE_00002502,+,__ClassII_DNA_TcMar_nMITE,1689,411,567,157,23.2,0.6,12.1,"XM_017483380.1 PREDICTED: Ictalurus punctatus rho GTPase-activating protein 23-like (LOC108273815), transcript variant X1, mRNA",LOC108273815
14186,XM_017483380.1,TE_00002245,+,__ClassII_DNA_hAT_nMITE,1537,535,686,152,24.2,15,0,"XM_017483380.1 PREDICTED: Ictalurus punctatus rho GTPase-activating protein 23-like (LOC108273815), transcript variant X1, mRNA",LOC108273815
14187,XM_017483380.1,TE_00003504,C,__ClassII_DNA_CACTA_nMITE,3016,382,664,283,27,4,14.5,"XM_017483380.1 PREDICTED: Ictalurus punctatus rho GTPase-activating protein 23-like (LOC108273815), transcript variant X1, mRNA",LOC108273815
14188,XM_017483386.1,TE_00003565,+,__ClassII_DNA_hAT_nMITE,4558,1185,1745,561,13.6,6.8,6.4,"XM_017483386.1 PREDICTED: Ictalurus punctatus acyl-CoA binding domain containing 4 (acbd4), transcript variant X2, mRNA",acbd4
14189,XM_017483392.1,TE_00002821,+,__ClassII_DNA_TcMar_nMITE,4466,1880,2191,312,18.6,15.1,8.5,"XM_017483392.1 PREDICTED: Ictalurus punctatus ferredoxin reductase (fdxr), transcript variant X2, mRNA",fdxr
14190,XM_017483421.1,TE_00001039,C,__ClassI_LTR_Gypsy,280,325,574,250,20.2,1.2,9.1,"XM_017483421.1 PREDICTED: Ictalurus punctatus ras-related C3 botulinum toxin substrate 1-like (LOC108273830), mRNA",LOC108273830
14191,XM_017483433.1,TE_00003103,C,__ClassII_DNA_CACTA_nMITE,12016,1059,3496,2438,0.433333333,6.733333333,0,"XM_017483433.1 PREDICTED: Ictalurus punctatus C-Jun-amino-terminal kinase-interacting protein 4-like (LOC108273832), transcript variant X1, mRNA",LOC108273832
14192,XM_017483447.1,TE_00001440,C,__ClassII_DNA_hAT_nMITE,3855,5032,5160,129,29.5,0,0,"XM_017483447.1 PREDICTED: Ictalurus punctatus phospholipase C epsilon 1 (plce1), mRNA",plce1
14193,XM_017483448.1,TE_00003938,C,__ClassII_DNA_TcMar_nMITE,3474,2937,3148,212,17.4,0.5,0,"XM_017483448.1 PREDICTED: Ictalurus punctatus voltage-dependent P/Q-type calcium channel subunit alpha-1A-like (LOC108273835), transcript variant X1, mRNA",LOC108273835
14194,XM_017483449.1,TE_00002944,+,__ClassII_DNA_hAT_nMITE,4370,1279,2155,877,0.2,0,0,"XM_017483449.1 PREDICTED: Ictalurus punctatus NOC3 like DNA replication regulator (noc3l), mRNA",noc3l
14195,XM_017483450.1,TE_00002260,C,__ClassII_DNA_Mutator_nMITE,4363,5558,5662,105,6.7,0,0,"XM_017483450.1 PREDICTED: Ictalurus punctatus interferon-induced very large GTPase 1-like (LOC108273839), mRNA",LOC108273839
14196,XM_017483450.1,TE_00002368,+,__ClassI_nLTR_LINE_RTE,4309,225,3311,3087,27.8,3.5,3.9,"XM_017483450.1 PREDICTED: Ictalurus punctatus interferon-induced very large GTPase 1-like (LOC108273839), mRNA",LOC108273839
14197,XM_017483450.1,TE_00003933_INT,C,__ClassII_DNA_hAT_nMITE,5317,5267,5376,110,16.1,22.7,3.9,"XM_017483450.1 PREDICTED: Ictalurus punctatus interferon-induced very large GTPase 1-like (LOC108273839), mRNA",LOC108273839
14198,XM_017483451.1,TE_00000106,C,__ClassI_LTR_Copia,603,294,2775,2482,21.9,1,7.5,"XM_017483451.1 PREDICTED: Ictalurus punctatus zinc finger protein 850-like (LOC108273840), transcript variant X1, mRNA",LOC108273840
14199,XM_017483451.1,TE_00000374,+,__ClassII_DNA_TcMar_nMITE,1293,2777,3826,1050,11.43333333,1.233333333,1.666666667,"XM_017483451.1 PREDICTED: Ictalurus punctatus zinc finger protein 850-like (LOC108273840), transcript variant X1, mRNA",LOC108273840
14200,XM_017483451.1,TE_00000267,C,__ClassI_LTR_BEL,253,2,192,191,16.4,4.7,4.2,"XM_017483451.1 PREDICTED: Ictalurus punctatus zinc finger protein 850-like (LOC108273840), transcript variant X1, mRNA",LOC108273840
14201,XM_017483454.1,TE_00002772_LTR,+,__ClassI_LTR_Gypsy,494,1,264,264,12.9,4.2,3,"XM_017483454.1 PREDICTED: Ictalurus punctatus zinc finger protein 850-like (LOC108273840), transcript variant X4, mRNA",LOC108273840
14202,XM_017483456.1,TE_00000106,C,__ClassI_LTR_Copia,603,1422,2532,1111,23.6,0.6,5.7,"XM_017483456.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF26.1-like (LOC108273842), transcript variant X1, mRNA",LOC108273842
14203,XM_017483456.1,TE_00000750,C,__ClassI_LTR_Copia,767,1032,1216,185,12.6,0,1.6,"XM_017483456.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF26.1-like (LOC108273842), transcript variant X1, mRNA",LOC108273842
14204,XM_017483456.1,TE_00003422,C,__ClassI_LTR_Copia,4673,3289,3437,149,26.7,0.7,7.1,"XM_017483456.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF26.1-like (LOC108273842), transcript variant X1, mRNA",LOC108273842
14205,XM_017483456.1,TE_00000254,C,__ClassI_LTR_ERV,286,1224,1407,184,20.6,0,2.2,"XM_017483456.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF26.1-like (LOC108273842), transcript variant X1, mRNA",LOC108273842
14206,XM_017483456.1,TE_00001678,+,__ClassI_nLTR_LINE_L1,4251,2925,3191,267,16.3,6.4,1.1,"XM_017483456.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF26.1-like (LOC108273842), transcript variant X1, mRNA",LOC108273842
14207,XM_017483463.1,TE_00001397,+,__ClassI_LTR_Gypsy,1623,3764,4857,1094,30.6,4.85,4.75,"XM_017483463.1 PREDICTED: Ictalurus punctatus zinc finger protein 501-like (LOC108273843), transcript variant X1, mRNA",LOC108273843
14208,XM_017483463.1,TE_00000106,C,__ClassI_LTR_Copia,603,125,1550,1426,23.4,0.9,7.3,"XM_017483463.1 PREDICTED: Ictalurus punctatus zinc finger protein 501-like (LOC108273843), transcript variant X1, mRNA",LOC108273843
14209,XM_017483463.1,TE_00003933_INT,C,__ClassII_DNA_hAT_nMITE,5317,1565,1830,266,18.4,13.5,2,"XM_017483463.1 PREDICTED: Ictalurus punctatus zinc finger protein 501-like (LOC108273843), transcript variant X1, mRNA",LOC108273843
14210,XM_017483465.1,TE_00000331,C,__ClassI_LTR_Gypsy,855,18,128,111,11.55,0,1.35,"XM_017483465.1 PREDICTED: Ictalurus punctatus zinc finger protein 501-like (LOC108273843), transcript variant X3, mRNA",LOC108273843
14211,XM_017483467.1,TE_00002068,C,__ClassI_nLTR_LINE_RTE,1376,2241,2887,647,11.4,2.8,2.5,"XM_017483467.1 PREDICTED: Ictalurus punctatus zinc finger protein 501-like (LOC108273843), transcript variant X5, mRNA",LOC108273843
14212,XM_017483468.1,TE_00002838,C,__ClassII_DNA_TcMar_nMITE,4769,1267,1349,83,31.3,0,0,"XM_017483468.1 PREDICTED: Ictalurus punctatus nodal growth differentiation factor (nodal), mRNA",nodal
14213,XM_017483470.1,TE_00000374,+,__ClassII_DNA_TcMar_nMITE,1293,1062,2174,1113,11.23333333,2.6,3.033333333,"XM_017483470.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF49.1-like (LOC108273847), transcript variant X1, mRNA",LOC108273847
14214,XM_017483470.1,TE_00000106,C,__ClassI_LTR_Copia,603,496,1053,558,24.6,0.4,3.8,"XM_017483470.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF49.1-like (LOC108273847), transcript variant X1, mRNA",LOC108273847
14215,XM_017483470.1,TE_00003927,+,__ClassI_nLTR_LINE_RTE,4147,219,299,81,10.8,6.2,8.9,"XM_017483470.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF49.1-like (LOC108273847), transcript variant X1, mRNA",LOC108273847
14216,XM_017483470.1,TE_00003006,+,__ClassII_DNA_TcMar_nMITE,2784,1599,1678,80,15.1,0.8,0,"XM_017483470.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF49.1-like (LOC108273847), transcript variant X1, mRNA",LOC108273847
14217,XM_017483470.1,TE_00000267,C,__ClassI_LTR_BEL,253,303,495,193,18.4,5.3,3.5,"XM_017483470.1 PREDICTED: Ictalurus punctatus gastrula zinc finger protein XlCGF49.1-like (LOC108273847), transcript variant X1, mRNA",LOC108273847
14218,XM_017483472.1,TE_00001425,C,__ClassII_DNA_hAT_nMITE,3444,506,1291,786,0,0,0,"XM_017483472.1 PREDICTED: Ictalurus punctatus leucine rich repeat containing 20 (lrrc20), transcript variant X1, mRNA",lrrc20
14219,XM_017483474.1,TE_00003631,+,__ClassII_DNA_Mutator_nMITE,3513,1899,2074,176,21.4,5.7,6.9,"XM_017483474.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 2-like (LOC108273849), transcript variant X1, mRNA",LOC108273849
14220,XM_017483474.1,TE_00003693,C,__ClassII_DNA_TcMar_nMITE,2085,1261,1898,638,24.8,7.8,3.8,"XM_017483474.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 2-like (LOC108273849), transcript variant X1, mRNA",LOC108273849
14221,XM_017483474.1,TE_00001622,+,__ClassII_DNA_CACTA_nMITE,3572,5265,5404,140,21.3,0,6.1,"XM_017483474.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 2-like (LOC108273849), transcript variant X1, mRNA",LOC108273849
14222,XM_017483474.1,TE_00002363,+,__ClassII_DNA_hAT_nMITE,3739,6,85,80,18.3,0,11.1,"XM_017483474.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 2-like (LOC108273849), transcript variant X1, mRNA",LOC108273849
14223,XM_017483474.1,TE_00001780,+,__ClassI_LTR_Gypsy,11853,916,1135,220,21.6,3.2,5.1,"XM_017483474.1 PREDICTED: Ictalurus punctatus potassium voltage-gated channel subfamily H member 2-like (LOC108273849), transcript variant X1, mRNA",LOC108273849
14224,XM_017483483.1,TE_00003080,+,__ClassII_DNA_TcMar_nMITE,2802,1970,2096,127,12.6,0,12.4,"XM_017483483.1 PREDICTED: Ictalurus punctatus post-GPI attachment to proteins 3 (pgap3), mRNA",pgap3
14225,XM_017483483.1,TE_00003955,C,__ClassII_DNA_hAT_nMITE,3699,1941,2172,232,19.6,5.8,11.4,"XM_017483483.1 PREDICTED: Ictalurus punctatus post-GPI attachment to proteins 3 (pgap3), mRNA",pgap3
14226,XM_017483483.1,TE_00001593_INT,C,__ClassII_DNA_hAT_nMITE,2267,1,98,98,22.7,0,1,"XM_017483483.1 PREDICTED: Ictalurus punctatus post-GPI attachment to proteins 3 (pgap3), mRNA",pgap3
14227,XM_017483483.1,TE_00001815,+,__ClassII_DNA_TcMar_nMITE,3750,1955,2139,185,25.1,5.4,16.1,"XM_017483483.1 PREDICTED: Ictalurus punctatus post-GPI attachment to proteins 3 (pgap3), mRNA",pgap3
14228,XM_017483484.1,TE_00003736,C,__ClassII_DNA_hAT_nMITE,1563,1066,1380,315,17,0.3,1,"XM_017483484.1 PREDICTED: Ictalurus punctatus sterile alpha motif domain containing 8 (samd8), transcript variant X1, mRNA",samd8
14229,XM_017483493.1,TE_00003089,+,__ClassII_DNA_TcMar_nMITE,3076,833,942,110,22.9,4.5,4.5,"XM_017483493.1 PREDICTED: Ictalurus punctatus dual specificity phosphatase DUPD1-like (LOC108273858), mRNA",LOC108273858
14230,XM_017483494.1,TE_00003208,C,__ClassII_DNA_TcMar_nMITE,1472,594,681,88,11.5,4.5,10.8,"XM_017483494.1 PREDICTED: Ictalurus punctatus dual specificity protein phosphatase 13-like (LOC108273859), mRNA",LOC108273859
14231,XM_017483497.1,TE_00002379,+,__ClassI_LTR_BEL,475,1909,2017,109,7.5,0,1.9,"XM_017483497.1 PREDICTED: Ictalurus punctatus angiotensin II receptor type 1 (agtr1), transcript variant X1, mRNA",agtr1
14232,XM_017483497.1,TE_00001545,+,__ClassI_LTR_Gypsy,820,1721,1867,147,25,6.8,4.7,"XM_017483497.1 PREDICTED: Ictalurus punctatus angiotensin II receptor type 1 (agtr1), transcript variant X1, mRNA",agtr1
14233,XM_017483503.1,TE_00001951,C,__ClassII_DNA_TcMar_nMITE,1963,4092,4227,136,19.9,0.3,7.9,"XM_017483503.1 PREDICTED: Ictalurus punctatus vinculin-like (LOC108273866), mRNA",LOC108273866
14234,XM_017483509.1,TE_00001830,C,__ClassII_DNA_Harbinger_nMITE,3917,920,1241,322,22.7,6.5,1.5,"XM_017483509.1 PREDICTED: Ictalurus punctatus armadillo repeat containing 7 (armc7), transcript variant X1, mRNA",armc7
14235,XM_017483509.1,TE_00000486,C,__ClassII_DNA_hAT_nMITE,1139,1642,1858,217,15.5,11.1,13.7,"XM_017483509.1 PREDICTED: Ictalurus punctatus armadillo repeat containing 7 (armc7), transcript variant X1, mRNA",armc7
14236,XM_017483509.1,TE_00002679,C,__ClassII_DNA_hAT_nMITE,3131,1362,1630,269,29.4,6.7,2.5,"XM_017483509.1 PREDICTED: Ictalurus punctatus armadillo repeat containing 7 (armc7), transcript variant X1, mRNA",armc7
14237,XM_017483514.1,TE_00002206,C,__ClassI_nLTR_LINE_RTE,4022,3275,3369,95,27.5,2.1,4.3,"XM_017483514.1 PREDICTED: Ictalurus punctatus kelch repeat and BTB domain containing 2 (kbtbd2), transcript variant X1, mRNA",kbtbd2
14238,XM_017483528.1,TE_00002701,C,__ClassI_LTR_Gypsy,4071,114,201,88,17.2,5.7,1.1,"XM_017483528.1 PREDICTED: Ictalurus punctatus solute carrier family 22 member 23 (slc22a23), mRNA",slc22a23
14239,XM_017483531.1,TE_00002838,+,__ClassII_DNA_TcMar_nMITE,4769,206,339,134,25.9,1.4,2.9,"XM_017483531.1 PREDICTED: Ictalurus punctatus ERCC excision repair 4, endonuclease catalytic subunit (ercc4), mRNA",ercc4
14240,XM_017483532.1,TE_00003173,+,__ClassII_DNA_Mutator_nMITE,4039,4199,4360,162,23.9,4.9,4.3,"XM_017483532.1 PREDICTED: Ictalurus punctatus MKL1/myocardin like 2 (mkl2), transcript variant X1, mRNA",mkl2
14241,XM_017483534.1,TE_00003828,+,__ClassII_DNA_CACTA_nMITE,16403,205,326,122,22.9,0,14,"XM_017483534.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273889 (LOC108273889), transcript variant X1, mRNA",LOC108273889
14242,XM_017483534.1,TE_00002238,C,__ClassII_DNA_CACTA_nMITE,10187,27,296,270,23.7,9.3,4.6,"XM_017483534.1 PREDICTED: Ictalurus punctatus uncharacterized LOC108273889 (LOC108273889), transcript variant X1, mRNA",LOC108273889
14243,XM_017483555.1,TE_00003790,C,__ClassII_DNA_TcMar_nMITE,792,1531,1657,127,14.9,4.8,0.1,"XM_017483555.1 PREDICTED: Ictalurus punctatus free fatty acid receptor 4 (ffar4), mRNA",ffar4
14244,XM_017483558.1,TE_00003267,+,__ClassI_LTR_Gypsy,493,1,120,120,20.2,0.8,0.8,"XM_017483558.1 PREDICTED: Ictalurus punctatus proline-rich protein 12-like (LOC108273897), transcript variant X3, mRNA",LOC108273897
14245,XM_017483561.1,TE_00002947,C,__ClassI_LTR_Gypsy,4578,3660,3772,113,24.9,3.1,13.8,"XM_017483561.1 PREDICTED: Ictalurus punctatus actin filament associated protein 1 (afap1), transcript variant X1, mRNA",afap1
14246,XM_017483561.1,TE_00001897,+,__ClassI_nLTR_LINE_RTE,2799,3803,3965,163,25,1.8,9.2,"XM_017483561.1 PREDICTED: Ictalurus punctatus actin filament associated protein 1 (afap1), transcript variant X1, mRNA",afap1
14247,XM_017483561.1,TE_00001678,C,__ClassI_nLTR_LINE_L1,4251,3395,3659,265,21.3,3.8,6.2,"XM_017483561.1 PREDICTED: Ictalurus punctatus actin filament associated protein 1 (afap1), transcript variant X1, mRNA",afap1
14248,XM_017483561.1,TE_00003749,+,__ClassII_DNA_Mutator_nMITE,4723,1118,1204,87,0,0,0,"XM_017483561.1 PREDICTED: Ictalurus punctatus actin filament associated protein 1 (afap1), transcript variant X1, mRNA",afap1
14249,XM_017483565.1,TE_00003712,C,__ClassII_DNA_TcMar_nMITE,2371,7,162,156,19.2,10.3,0,"XM_017483565.1 PREDICTED: Ictalurus punctatus actin binding LIM protein family member 2 (ablim2), transcript variant X1, mRNA",ablim2
